-0.0060484,1.4829
-0.0060484,1.4613
-0.0063623,1.418
-0.007769,1.3736
-0.010088,1.3387
-0.011495,1.3099
-0.011809,1.2807
-0.011809,1.2507
-0.011809,1.2223
-0.011809,1.1931
-0.011495,1.1635
-0.010088,1.1373
-0.0074551,1.1124
-0.0043278,1.085
-0.00028802,1.054
0.0037518,1.0205
0.006879,0.98913
0.0095122,0.96426
0.010919,0.94192
0.011547,0.91371
0.012953,0.87544
0.015586,0.82891
0.0184,0.7832
0.021347,0.74346
0.02416,0.70065
0.026793,0.65257
0.0282,0.60818
0.028514,0.57307
0.028514,0.54602
0.028514,0.52194
0.028514,0.49849
0.028514,0.47517
0.028514,0.44736
0.028514,0.41423
0.028514,0.38111
0.0282,0.3529
0.026793,0.32661
0.02416,0.29328
0.021033,0.25147
0.016993,0.20771
0.013267,0.16983
0.011547,0.13864
0.011233,0.10882
0.011233,0.078504
0.011233,0.056017
0.011233,0.044946
0.011233,0.039791
0.011233,0.033081
0.011233,0.020036
0.011233,0.00075313
0.011233,-0.014796
0.011233,-0.017771
0.011233,-0.010509
0.011547,-4.2326e-05
0.013267,0.010196
0.017307,0.017495
0.02244,0.021855
0.027421,0.025192
0.034303,0.026975
0.04705,0.027372
0.06511,0.027372
0.087059,0.027372
0.11291,0.02777
0.142,0.029552
0.16986,0.032889
0.19322,0.036454
0.21285,0.040188
0.23279,0.044151
0.25724,0.049668
0.2857,0.056569
0.31184,0.063471
0.33115,0.068988
0.34533,0.073348
0.3592,0.078865
0.37743,0.086164
0.40234,0.095644
0.4303,0.10806
0.4529,0.12226
0.46799,0.13686
0.47719,0.15106
0.48421,0.16388
0.4931,0.17594
0.50553,0.19093
0.52018,0.21105
0.53715,0.23691
0.55408,0.26745
0.56529,0.29483
0.56936,0.31343
0.5703,0.33081
0.57171,0.35548
0.57403,0.385
0.57512,0.40788
0.5734,0.42153
0.56795,0.43359
0.56019,0.44895
0.55302,0.46493
0.54695,0.48032
0.54087,0.4971
0.53371,0.51642
0.525,0.53654
0.5147,0.55728
0.50227,0.57994
0.48966,0.60104
0.47782,0.61782
0.46599,0.63103
0.45306,0.6419
0.43891,0.65035
0.423,0.65471
0.40056,0.65769
0.36947,0.66281
0.3371,0.66971
0.3108,0.67701
0.28911,0.68431
0.262,0.69161
0.22546,0.69891
0.18733,0.70581
0.1559,0.71093
0.13346,0.71311
0.11695,0.7139
0.1034,0.71568
0.090157,0.71902
0.076631,0.72259
0.065738,0.72592
0.059978,0.7277
0.059664,0.7281
0.064018,0.7281
0.073219,0.7281
0.088152,0.7281
0.10697,0.7277
0.13054,0.72592
0.16461,0.72298
0.2074,0.7216
0.25191,0.72338
0.2908,0.7285
0.31963,0.7362
0.34458,0.74786
0.37683,0.76539
0.41787,0.7861
0.4555,0.80582
0.47967,0.8222
0.49338,0.83621
0.50525,0.85382
0.52221,0.8844
0.54288,0.92554
0.55953,0.96263
0.56905,0.99127
0.57403,1.0201
0.57716,1.0548
0.57979,1.0893
0.58088,1.1179
0.57916,1.143
0.57371,1.169
0.56563,1.1923
0.55706,1.212
0.54867,1.2318
0.54119,1.2511
0.53339,1.2682
0.52359,1.285
0.51238,1.3026
0.50118,1.3185
0.49106,1.3314
0.48155,1.3412
0.46971,1.3507
0.45415,1.3614
0.43609,1.3722
0.4179,1.3833
0.40122,1.3941
0.38362,1.4052
0.36402,1.416
0.34393,1.4263
0.32339,1.434
0.30094,1.4405
0.2748,1.4485
0.24947,1.4551
0.23138,1.4576
0.21829,1.458
0.20474,1.4584
0.18714,1.4602
0.16441,1.4631
0.13796,1.4649
0.11088,1.4657
0.084711,1.4675
0.059036,1.4704
0.034902,1.4722
0.013581,1.4726
-0.0033862,1.4726
-0.014907,1.4726
-0.020981,1.4726
NaN,NaN
